CodProvincia;Provincia;CodMunicipio;Municipio;Poblacion;Recaudación
14;Córdoba;1;Adamuz;4446;561
14;Córdoba;2;Aguilar de la Frontera;13701;63
14;Córdoba;3;Alcaracejos;1545;185
14;Córdoba;4;Almedinilla;2523;494
14;Córdoba;5;Almodóvar del Río;8000;235
14;Córdoba;6;Añora;1556;298
14;Córdoba;7;Baena;20266;256
14;Córdoba;8;Belalcázar;3486;572
14;Córdoba;9;Belmez;3162;96
14;Córdoba;10;Benamejí;5158;478
14;Córdoba;11;Blázquez, Los;727;358
14;Córdoba;12;Bujalance;7896;220
14;Córdoba;13;Cabra;21136;325
14;Córdoba;14;Cañete de las Torres;3124;114
14;Córdoba;15;Carcabuey;2659;562
14;Córdoba;16;Cardeña;1669;344
14;Córdoba;17;Carlota, La;13743;268
14;Córdoba;18;Carpio, El;4555;240
14;Córdoba;19;Castro del Río;8087;319
14;Córdoba;20;Conquista;461;133
14;Córdoba;21;Córdoba;328841;226
14;Córdoba;22;Doña Mencía;4994;64
14;Córdoba;23;Dos Torres;2524;165
14;Córdoba;24;Encinas Reales;2391;281
14;Córdoba;25;Espejo;3563;349
14;Córdoba;26;Espiel;2464;422
14;Córdoba;27;Fernán-Núñez;9826;292
14;Córdoba;28;Fuente la Lancha;369;258
14;Córdoba;29;Fuente Obejuna;5129;429
14;Córdoba;30;Fuente Palmera;11076;325
14;Córdoba;31;Fuente-Tójar;746;513
14;Córdoba;32;Granjuela, La;510;517
14;Córdoba;33;Guadalcázar;1617;128
14;Córdoba;34;Guijo, El;411;73
14;Córdoba;35;Hinojosa del Duque;7250;105
14;Córdoba;36;Hornachuelos;4694;572
14;Córdoba;37;Iznájar;4712;539
14;Córdoba;38;Lucena;42592;98
14;Córdoba;39;Luque;3309;595
14;Córdoba;40;Montalbán de Córdoba;4635;177
14;Córdoba;41;Montemayor;4123;297
14;Córdoba;42;Montilla;23836;404
14;Córdoba;43;Montoro;9834;472
14;Córdoba;44;Monturque;2004;87
14;Córdoba;45;Moriles;3907;127
14;Córdoba;46;Nueva Carteya;5650;37
14;Córdoba;47;Obejo;2025;244
14;Córdoba;48;Palenciana;1623;274
14;Córdoba;49;Palma del Río;21547;231
14;Córdoba;50;Pedro Abad;2971;415
14;Córdoba;51;Pedroche;1633;116
14;Córdoba;52;Peñarroya-Pueblonuevo;11651;594
14;Córdoba;53;Posadas;7594;154
14;Córdoba;54;Pozoblanco;17683;61
14;Córdoba;55;Priego de Córdoba;23456;240
14;Córdoba;56;Puente Genil;30385;396
14;Córdoba;57;Rambla, La;7621;230
14;Córdoba;58;Rute;10601;129
14;Córdoba;59;San Sebastián de los Ballesteros;833;232
14;Córdoba;60;Santaella;6136;57
14;Córdoba;61;Santa Eufemia;921;161
14;Córdoba;62;Torrecampo;1249;438
14;Córdoba;63;Valenzuela;1317;476
14;Córdoba;64;Valsequillo;399;595
14;Córdoba;65;Victoria, La;2379;477
14;Córdoba;66;Villa del Río;7463;97
14;Córdoba;67;Villafranca de Córdoba;4832;409
14;Córdoba;68;Villaharta;754;260
14;Córdoba;69;Villanueva de Córdoba;9440;327
14;Córdoba;70;Villanueva del Duque;1611;132
14;Córdoba;71;Villanueva del Rey;1167;559
14;Córdoba;72;Villaralto;1282;135
14;Córdoba;73;Villaviciosa de Córdoba;3514;286
14;Córdoba;74;Viso, El;2763;233
14;Córdoba;75;Zuheros;741;11
15;Coruña, A;1;Abegondo;5709;188
15;Coruña, A;2;Ames;29331;575
15;Coruña, A;3;Aranga;2072;573
15;Coruña, A;4;Ares;5839;465
15;Coruña, A;5;Arteixo;30725;457
15;Coruña, A;6;Arzúa;6315;32
15;Coruña, A;7;Baña, A;3967;288
15;Coruña, A;8;Bergondo;6712;562
15;Coruña, A;9;Betanzos;13565;301
15;Coruña, A;10;Boimorto;2200;123
15;Coruña, A;11;Boiro;19165;222
15;Coruña, A;12;Boqueixón;4417;282
15;Coruña, A;13;Brión;7369;47
15;Coruña, A;14;Cabana de Bergantiños;4759;331
15;Coruña, A;15;Cabanas;3299;313
15;Coruña, A;16;Camariñas;6082;71
15;Coruña, A;17;Cambre;23879;183
15;Coruña, A;18;Capela, A;1376;273
15;Coruña, A;19;Carballo;31358;216
15;Coruña, A;20;Carnota;4605;600
15;Coruña, A;21;Carral;6130;311
15;Coruña, A;22;Cedeira;7254;463
15;Coruña, A;23;Cee;7855;96
15;Coruña, A;24;Cerceda;5318;337
15;Coruña, A;25;Cerdido;1312;550
15;Coruña, A;26;Cesuras;2174;453
15;Coruña, A;27;Coirós;1765;467
15;Coruña, A;28;Corcubión;1731;557
15;Coruña, A;29;Coristanco;6974;491
15;Coruña, A;30;Coruña, A;246146;599
15;Coruña, A;31;Culleredo;29416;463
15;Coruña, A;32;Curtis;4159;250
15;Coruña, A;33;Dodro;2977;37
15;Coruña, A;34;Dumbría;3291;504
15;Coruña, A;35;Fene;13780;222
15;Coruña, A;36;Ferrol;71997;442
15;Coruña, A;37;Fisterra;4990;117
15;Coruña, A;38;Frades;2566;91
15;Coruña, A;39;Irixoa;1492;430
15;Coruña, A;40;Laxe;3313;33
15;Coruña, A;41;Laracha, A;11367;179
15;Coruña, A;42;Lousame;3621;536
15;Coruña, A;43;Malpica de Bergantiños;5998;263
15;Coruña, A;44;Mañón;1537;133
15;Coruña, A;45;Mazaricos;4533;350
15;Coruña, A;46;Melide;7502;363
15;Coruña, A;47;Mesía;2879;524
15;Coruña, A;48;Miño;5739;281
15;Coruña, A;49;Moeche;1358;304
15;Coruña, A;50;Monfero;2129;333
15;Coruña, A;51;Mugardos;5456;88
15;Coruña, A;52;Muxía;5269;85
15;Coruña, A;53;Muros;9437;387
15;Coruña, A;54;Narón;39238;426
15;Coruña, A;55;Neda;5422;392
15;Coruña, A;56;Negreira;7079;534
15;Coruña, A;57;Noia;14757;272
15;Coruña, A;58;Oleiros;34386;493
15;Coruña, A;59;Ordes;12963;309
15;Coruña, A;60;Oroso;7328;247
15;Coruña, A;61;Ortigueira;6550;424
15;Coruña, A;62;Outes;7192;561
15;Coruña, A;63;Oza dos Ríos;3227;348
15;Coruña, A;64;Paderne;2597;307
15;Coruña, A;65;Padrón;8882;17
15;Coruña, A;66;Pino, O;4732;152
15;Coruña, A;67;Pobra do Caramiñal, A;9664;542
15;Coruña, A;68;Ponteceso;6065;259
15;Coruña, A;69;Pontedeume;8324;589
15;Coruña, A;70;Pontes de García Rodríguez, As;10996;400
15;Coruña, A;71;Porto do Son;9699;183
15;Coruña, A;72;Rianxo;11729;12
15;Coruña, A;73;Ribeira;27778;15
15;Coruña, A;74;Rois;4871;395
15;Coruña, A;75;Sada;14922;430
15;Coruña, A;76;San Sadurniño;3061;240
15;Coruña, A;77;Santa Comba;10101;277
15;Coruña, A;78;Santiago de Compostela;95671;350
15;Coruña, A;79;Santiso;1838;256
15;Coruña, A;80;Sobrado;2037;534
15;Coruña, A;81;Somozas, As;1279;485
15;Coruña, A;82;Teo;18454;387
15;Coruña, A;83;Toques;1302;406
15;Coruña, A;84;Tordoia;3924;470
15;Coruña, A;85;Touro;3979;468
15;Coruña, A;86;Trazo;3433;271
15;Coruña, A;87;Valdoviño;6857;83
15;Coruña, A;88;Val do Dubra;4234;397
15;Coruña, A;89;Vedra;5043;216
15;Coruña, A;90;Vilasantar;1368;228
15;Coruña, A;91;Vilarmaior;1261;343
15;Coruña, A;92;Vimianzo;7977;387
15;Coruña, A;93;Zas;5109;595
15;Coruña, A;901;Cariño;4373;103
16;Cuenca;1;Abia de la Obispalía;81;492
16;Cuenca;2;Acebrón, El;266;109
16;Cuenca;3;Alarcón;186;137
16;Cuenca;4;Albaladejo del Cuende;322;316
16;Cuenca;5;Albalate de las Nogueras;312;77
16;Cuenca;6;Albendea;161;407
16;Cuenca;7;Alberca de Záncara, La;1962;467
16;Cuenca;8;Alcalá de la Vega;128;326
16;Cuenca;9;Alcantud;82;455
16;Cuenca;10;Alcázar del Rey;193;457
16;Cuenca;11;Alcohujate;45;81
16;Cuenca;12;Alconchel de la Estrella;128;438
16;Cuenca;13;Algarra;20;533
16;Cuenca;14;Aliaguilla;751;103
16;Cuenca;15;Almarcha, La;516;582
16;Cuenca;16;Almendros;295;227
16;Cuenca;17;Almodóvar del Pinar;452;560
16;Cuenca;18;Almonacid del Marquesado;469;422
16;Cuenca;19;Altarejos;231;263
16;Cuenca;20;Arandilla del Arroyo;20;560
16;Cuenca;22;Arcos de la Sierra;106;570
16;Cuenca;23;Chillarón de Cuenca;604;434
16;Cuenca;24;Arguisuelas;143;333
16;Cuenca;25;Arrancacepas;31;159
16;Cuenca;26;Atalaya del Cañavate;133;565
16;Cuenca;27;Barajas de Melo;1070;110
16;Cuenca;29;Barchín del Hoyo;91;591
16;Cuenca;30;Bascuñana de San Pedro;25;29
16;Cuenca;31;Beamud;62;541
16;Cuenca;32;Belinchón;376;313
16;Cuenca;33;Belmonte;2147;259
16;Cuenca;34;Belmontejo;221;66
16;Cuenca;35;Beteta;338;596
16;Cuenca;36;Boniches;137;394
16;Cuenca;38;Buciegas;49;189
16;Cuenca;39;Buenache de Alarcón;612;500
16;Cuenca;40;Buenache de la Sierra;115;351
16;Cuenca;41;Buendía;484;269
16;Cuenca;42;Campillo de Altobuey;1600;151
16;Cuenca;43;Campillos-Paravientos;126;594
16;Cuenca;44;Campillos-Sierra;56;365
16;Cuenca;45;Canalejas del Arroyo;313;230
16;Cuenca;46;Cañada del Hoyo;284;135
16;Cuenca;47;Cañada Juncosa;294;330
16;Cuenca;48;Cañamares;536;119
16;Cuenca;49;Cañavate, El;163;287
16;Cuenca;50;Cañaveras;381;236
16;Cuenca;51;Cañaveruelas;176;152
16;Cuenca;52;Cañete;933;485
16;Cuenca;53;Cañizares;535;489
16;Cuenca;55;Carboneras de Guadazaón;826;218
16;Cuenca;56;Cardenete;572;41
16;Cuenca;57;Carrascosa;107;473
16;Cuenca;58;Carrascosa de Haro;128;90
16;Cuenca;60;Casas de Benítez;1018;215
16;Cuenca;61;Casas de Fernando Alonso;1446;471
16;Cuenca;62;Casas de Garcimolina;30;155
16;Cuenca;63;Casas de Guijarro;140;496
16;Cuenca;64;Casas de Haro;898;12
16;Cuenca;65;Casas de los Pinos;561;200
16;Cuenca;66;Casasimarro;3311;190
16;Cuenca;67;Castejón;188;305
16;Cuenca;68;Castillejo de Iniesta;192;412
16;Cuenca;70;Castillejo-Sierra;33;470
16;Cuenca;71;Castillo-Albaráñez;24;198
16;Cuenca;72;Castillo de Garcimuñoz;174;234
16;Cuenca;73;Cervera del Llano;257;389
16;Cuenca;74;Cierva, La;56;248
16;Cuenca;78;Cuenca;57032;598
16;Cuenca;79;Cueva del Hierro;37;303
16;Cuenca;81;Chumillas;68;173
16;Cuenca;82;Enguídanos;375;259
16;Cuenca;83;Fresneda de Altarejos;62;339
16;Cuenca;84;Fresneda de la Sierra;55;412
16;Cuenca;85;Frontera, La;197;109
16;Cuenca;86;Fuente de Pedro Naharro;1349;178
16;Cuenca;87;Fuentelespino de Haro;272;474
16;Cuenca;88;Fuentelespino de Moya;137;414
16;Cuenca;89;Fuentes;492;75
16;Cuenca;91;Fuertescusa;82;585
16;Cuenca;92;Gabaldón;207;482
16;Cuenca;93;Garaballa;96;344
16;Cuenca;94;Gascueña;214;389
16;Cuenca;95;Graja de Campalbo;107;128
16;Cuenca;96;Graja de Iniesta;420;78
16;Cuenca;97;Henarejos;189;201
16;Cuenca;98;Herrumblar, El;777;586
16;Cuenca;99;Hinojosa, La;242;60
16;Cuenca;100;Hinojosos, Los;963;130
16;Cuenca;101;Hito, El;179;562
16;Cuenca;102;Honrubia;1743;319
16;Cuenca;103;Hontanaya;365;436
16;Cuenca;104;Hontecillas;74;571
16;Cuenca;106;Horcajo de Santiago;4306;473
16;Cuenca;107;Huélamo;141;569
16;Cuenca;108;Huelves;76;41
16;Cuenca;109;Huérguina;51;373
16;Cuenca;110;Huerta de la Obispalía;138;206
16;Cuenca;111;Huerta del Marquesado;228;527
16;Cuenca;112;Huete;1974;224
16;Cuenca;113;Iniesta;4619;418
16;Cuenca;115;Laguna del Marquesado;59;391
16;Cuenca;116;Lagunaseca;91;231
16;Cuenca;117;Landete;1349;357
16;Cuenca;118;Ledaña;1893;379
16;Cuenca;119;Leganiel;214;246
16;Cuenca;121;Majadas, Las;307;472
16;Cuenca;122;Mariana;279;244
16;Cuenca;123;Masegosa;104;361
16;Cuenca;124;Mesas, Las;2548;589
16;Cuenca;125;Minglanilla;2696;259
16;Cuenca;126;Mira;1051;14
16;Cuenca;128;Monreal del Llano;79;320
16;Cuenca;129;Montalbanejo;126;227
16;Cuenca;130;Montalbo;759;498
16;Cuenca;131;Monteagudo de las Salinas;155;435
16;Cuenca;132;Mota de Altarejos;39;148
16;Cuenca;133;Mota del Cuervo;6370;543
16;Cuenca;134;Motilla del Palancar;6276;516
16;Cuenca;135;Moya;199;530
16;Cuenca;137;Narboneta;55;327
16;Cuenca;139;Olivares de Júcar;391;17
16;Cuenca;140;Olmeda de la Cuesta;39;176
16;Cuenca;141;Olmeda del Rey;150;391
16;Cuenca;142;Olmedilla de Alarcón;160;111
16;Cuenca;143;Olmedilla de Eliz;22;484
16;Cuenca;145;Osa de la Vega;601;547
16;Cuenca;146;Pajarón;95;75
16;Cuenca;147;Pajaroncillo;80;438
16;Cuenca;148;Palomares del Campo;745;128
16;Cuenca;149;Palomera;196;114
16;Cuenca;150;Paracuellos;131;185
16;Cuenca;151;Paredes;79;138
16;Cuenca;152;Parra de las Vegas, La;43;181
16;Cuenca;153;Pedernoso, El;1278;331
16;Cuenca;154;Pedroñeras, Las;7180;301
16;Cuenca;155;Peral, El;823;76
16;Cuenca;156;Peraleja, La;138;356
16;Cuenca;157;Pesquera, La;249;208
16;Cuenca;158;Picazo, El;745;446
16;Cuenca;159;Pinarejo;287;106
16;Cuenca;160;Pineda de Gigüela;75;117
16;Cuenca;161;Piqueras del Castillo;67;68
16;Cuenca;162;Portalrubio de Guadamejud;48;71
16;Cuenca;163;Portilla;78;383
16;Cuenca;165;Poyatos;85;313
16;Cuenca;166;Pozoamargo;377;186
16;Cuenca;167;Pozorrubio;370;395
16;Cuenca;169;Pozuelo, El;74;330
16;Cuenca;170;Priego;1141;138
16;Cuenca;171;Provencio, El;2683;496
16;Cuenca;172;Puebla de Almenara;461;505
16;Cuenca;173;Valle de Altomira, El;296;280
16;Cuenca;174;Puebla del Salvador;237;75
16;Cuenca;175;Quintanar del Rey;7899;454
16;Cuenca;176;Rada de Haro;73;20
16;Cuenca;177;Reíllo;132;420
16;Cuenca;181;Rozalén del Monte;78;389
16;Cuenca;185;Saceda-Trasierra;65;494
16;Cuenca;186;Saelices;639;554
16;Cuenca;187;Salinas del Manzano;95;241
16;Cuenca;188;Salmeroncillos;149;152
16;Cuenca;189;Salvacañete;323;223
16;Cuenca;190;San Clemente;7518;97
16;Cuenca;191;San Lorenzo de la Parrilla;1242;531
16;Cuenca;192;San Martín de Boniches;48;236
16;Cuenca;193;San Pedro Palmiches;80;182
16;Cuenca;194;Santa Cruz de Moya;286;322
16;Cuenca;195;Santa María del Campo Rus;690;535
16;Cuenca;196;Santa María de los Llanos;754;223
16;Cuenca;197;Santa María del Val;70;548
16;Cuenca;198;Sisante;1910;176
16;Cuenca;199;Solera de Gabaldón;27;279
16;Cuenca;202;Talayuelas;1028;98
16;Cuenca;203;Tarancón;16081;14
16;Cuenca;204;Tébar;372;34
16;Cuenca;205;Tejadillos;139;252
16;Cuenca;206;Tinajas;289;204
16;Cuenca;209;Torralba;164;327
16;Cuenca;211;Torrejoncillo del Rey;514;374
16;Cuenca;212;Torrubia del Campo;309;467
16;Cuenca;213;Torrubia del Castillo;42;135
16;Cuenca;215;Tragacete;316;199
16;Cuenca;216;Tresjuncos;368;363
16;Cuenca;217;Tribaldos;115;177
16;Cuenca;218;Uclés;235;177
16;Cuenca;219;Uña;105;161
16;Cuenca;224;Valdemeca;97;86
16;Cuenca;225;Valdemorillo de la Sierra;88;346
16;Cuenca;227;Valdemoro-Sierra;142;423
16;Cuenca;228;Valdeolivas;250;323
16;Cuenca;231;Valhermoso de la Fuente;41;136
16;Cuenca;234;Valsalobre;40;381
16;Cuenca;236;Valverde de Júcar;1242;65
16;Cuenca;237;Valverdejo;113;197
16;Cuenca;238;Vara de Rey;611;88
16;Cuenca;239;Vega del Codorno;165;379
16;Cuenca;240;Vellisca;141;30
16;Cuenca;242;Villaconejos de Trabaque;457;537
16;Cuenca;243;Villaescusa de Haro;587;421
16;Cuenca;244;Villagarcía del Llano;806;375
16;Cuenca;245;Villalba de la Sierra;554;565
16;Cuenca;246;Villalba del Rey;599;236
16;Cuenca;247;Villalgordo del Marquesado;101;413
16;Cuenca;248;Villalpardo;1148;69
16;Cuenca;249;Villamayor de Santiago;3000;123
16;Cuenca;250;Villanueva de Guadamejud;104;78
16;Cuenca;251;Villanueva de la Jara;2390;339
16;Cuenca;253;Villar de Cañas;431;551
16;Cuenca;254;Villar de Domingo García;238;384
16;Cuenca;255;Villar de la Encina;173;238
16;Cuenca;258;Villar del Humo;273;73
16;Cuenca;259;Villar del Infantado;45;201
16;Cuenca;263;Villar de Olalla;1242;132
16;Cuenca;264;Villarejo de Fuentes;648;129
16;Cuenca;265;Villarejo de la Peñuela;25;181
16;Cuenca;266;Villarejo-Periesteban;417;582
16;Cuenca;269;Villares del Saz;615;588
16;Cuenca;270;Villarrubio;241;370
16;Cuenca;271;Villarta;955;41
16;Cuenca;272;Villas de la Ventosa;298;325
16;Cuenca;273;Villaverde y Pasaconsol;374;445
16;Cuenca;274;Víllora;162;71
16;Cuenca;275;Vindel;15;189
16;Cuenca;276;Yémeda;41;14
16;Cuenca;277;Zafra de Záncara;147;372
16;Cuenca;278;Zafrilla;88;275
16;Cuenca;279;Zarza de Tajo;327;203
16;Cuenca;280;Zarzuela;222;436
16;Cuenca;901;Campos del Paraíso;932;35
16;Cuenca;902;Valdetórtola;173;275
16;Cuenca;903;Valeras, Las;1714;247
16;Cuenca;904;Fuentenava de Jábaga;581;386
16;Cuenca;905;Arcas del Villar;1414;546
16;Cuenca;906;Valdecolmenas, Los;105;238
16;Cuenca;908;Pozorrubielos de la Mancha;288;427
16;Cuenca;909;Sotorribas;855;459
16;Cuenca;910;Villar y Velasco;104;117
17;Girona;1;Agullana;858;374
17;Girona;2;Aiguaviva;774;213
17;Girona;3;Albanyà;153;491
17;Girona;4;Albons;714;53
17;Girona;5;Far d'Empordà, El;555;477
17;Girona;6;Alp;1745;240
17;Girona;7;Amer;2277;363
17;Girona;8;Anglès;5719;550
17;Girona;9;Arbúcies;6741;412
17;Girona;10;Argelaguer;425;14
17;Girona;11;Armentera, L';860;486
17;Girona;12;Avinyonet de Puigventós;1523;427
17;Girona;13;Begur;4221;342
17;Girona;14;Vajol, La;93;95
17;Girona;15;Banyoles;19341;385
17;Girona;16;Bàscara;968;365
17;Girona;18;Bellcaire d'Empordà;661;453
17;Girona;19;Besalú;2427;388
17;Girona;20;Bescanó;4705;523
17;Girona;21;Beuda;170;253
17;Girona;22;Bisbal d'Empordà, La;10679;148
17;Girona;23;Blanes;39785;197
17;Girona;24;Bolvir;400;328
17;Girona;25;Bordils;1737;392
17;Girona;26;Borrassà;714;185
17;Girona;27;Breda;3767;405
17;Girona;28;Brunyola;397;314
17;Girona;29;Boadella i les Escaules;256;539
17;Girona;30;Cabanes;931;324
17;Girona;31;Cabanelles;244;317
17;Girona;32;Cadaqués;2935;392
17;Girona;33;Caldes de Malavella;7071;221
17;Girona;34;Calonge;10851;483
17;Girona;35;Camós;677;121
17;Girona;36;Campdevànol;3469;527
17;Girona;37;Campelles;136;567
17;Girona;38;Campllong;525;346
17;Girona;39;Camprodon;2466;356
17;Girona;40;Canet d'Adri;624;280
17;Girona;41;Cantallops;333;253
17;Girona;42;Capmany;633;31
17;Girona;43;Queralbs;178;113
17;Girona;44;Cassà de la Selva;9925;312
17;Girona;46;Castellfollit de la Roca;999;491
17;Girona;47;Castelló d'Empúries;11794;109
17;Girona;48;Castell-Platja d'Aro;10527;200
17;Girona;49;Celrà;4914;16
17;Girona;50;Cervià de Ter;906;483
17;Girona;51;Cistella;281;355
17;Girona;52;Siurana;170;340
17;Girona;54;Colera;574;595
17;Girona;55;Colomers;205;568
17;Girona;56;Cornellà del Terri;2257;382
17;Girona;57;Corçà;1279;481
17;Girona;58;Crespià;266;210
17;Girona;60;Darnius;532;572
17;Girona;61;Das;222;179
17;Girona;62;Escala, L';10508;250
17;Girona;63;Espinelves;201;412
17;Girona;64;Espolla;421;445
17;Girona;65;Esponellà;446;88
17;Girona;66;Figueres;45262;321
17;Girona;67;Flaçà;1065;248
17;Girona;68;Foixà;311;43
17;Girona;69;Fontanals de Cerdanya;472;336
17;Girona;70;Fontanilles;156;123
17;Girona;71;Fontcoberta;1375;357
17;Girona;73;Fornells de la Selva;2449;75
17;Girona;74;Fortià;679;496
17;Girona;75;Garrigàs;382;367
17;Girona;76;Garrigoles;167;137
17;Girona;77;Garriguella;874;36
17;Girona;78;Ger;481;440
17;Girona;79;Girona;97198;400
17;Girona;80;Gombrèn;209;240
17;Girona;81;Gualta;362;323
17;Girona;82;Guils de Cerdanya;558;254
17;Girona;83;Hostalric;4018;267
17;Girona;84;Isòvol;327;312
17;Girona;85;Jafre;425;570
17;Girona;86;Jonquera, La;3203;525
17;Girona;87;Juià;347;446
17;Girona;88;Lladó;736;432
17;Girona;89;Llagostera;8157;292
17;Girona;90;Llambilles;713;455
17;Girona;91;Llanars;534;283
17;Girona;92;Llançà;5105;554
17;Girona;93;Llers;1194;599
17;Girona;94;Llívia;1689;44
17;Girona;95;Lloret de Mar;40837;475
17;Girona;96;Llosses, Les;224;509
17;Girona;97;Madremanya;266;463
17;Girona;98;Maià de Montcal;443;438
17;Girona;99;Meranges;91;388
17;Girona;100;Masarac;293;565
17;Girona;101;Massanes;711;462
17;Girona;102;Maçanet de Cabrenys;739;504
17;Girona;103;Maçanet de la Selva;7175;87
17;Girona;105;Mieres;333;369
17;Girona;106;Mollet de Peralada;180;451
17;Girona;107;Molló;350;63
17;Girona;109;Montagut i Oix;978;367
17;Girona;110;Mont-ras;1818;570
17;Girona;111;Navata;1254;178
17;Girona;112;Ogassa;247;178
17;Girona;114;Olot;33813;332
17;Girona;115;Ordis;391;552
17;Girona;116;Osor;451;45
17;Girona;117;Palafrugell;22880;472
17;Girona;118;Palamós;17813;347
17;Girona;119;Palau de Santa Eulàlia;100;114
17;Girona;120;Palau-saverdera;1481;409
17;Girona;121;Palau-sator;294;494
17;Girona;123;Palol de Revardit;478;413
17;Girona;124;Pals;2793;46
17;Girona;125;Pardines;154;568
17;Girona;126;Parlavà;386;515
17;Girona;128;Pau;597;297
17;Girona;129;Pedret i Marzà;184;268
17;Girona;130;Pera, La;428;153
17;Girona;132;Peralada;1888;543
17;Girona;133;Planes d'Hostoles, Les;1701;296
17;Girona;134;Planoles;308;18
17;Girona;135;Pont de Molins;538;506
17;Girona;136;Pontós;232;447
17;Girona;137;Porqueres;4491;245
17;Girona;138;Portbou;1296;136
17;Girona;139;Preses, Les;1752;340
17;Girona;140;Port de la Selva, El;1011;287
17;Girona;141;Puigcerdà;8957;108
17;Girona;142;Quart;3255;202
17;Girona;143;Rabós;206;296
17;Girona;144;Regencós;295;374
17;Girona;145;Ribes de Freser;1914;214
17;Girona;146;Riells i Viabrea;3980;80
17;Girona;147;Ripoll;10904;205
17;Girona;148;Riudarenes;2180;22
17;Girona;149;Riudaura;438;53
17;Girona;150;Riudellots de la Selva;2037;389
17;Girona;151;Riumors;252;364
17;Girona;152;Roses;19896;486
17;Girona;153;Rupià;248;589
17;Girona;154;Sales de Llierca;144;338
17;Girona;155;Salt;30146;243
17;Girona;157;Sant Andreu Salou;159;31
17;Girona;158;Sant Climent Sescebes;568;439
17;Girona;159;Sant Feliu de Buixalleu;788;147
17;Girona;160;Sant Feliu de Guíxols;21961;320
17;Girona;161;Sant Feliu de Pallerols;1360;313
17;Girona;162;Sant Ferriol;222;273
17;Girona;163;Sant Gregori;3343;434
17;Girona;164;Sant Hilari Sacalm;5753;47
17;Girona;165;Sant Jaume de Llierca;757;532
17;Girona;166;Sant Jordi Desvalls;703;214
17;Girona;167;Sant Joan de les Abadesses;3469;199
17;Girona;168;Sant Joan de Mollet;522;325
17;Girona;169;Sant Julià de Ramis;3467;200
17;Girona;170;Vallfogona de Ripollès;223;36
17;Girona;171;Sant Llorenç de la Muga;248;455
17;Girona;172;Sant Martí de Llémena;596;207
17;Girona;173;Sant Martí Vell;266;42
17;Girona;174;Sant Miquel de Campmajor;230;132
17;Girona;175;Sant Miquel de Fluvià;780;366
17;Girona;176;Sant Mori;196;68
17;Girona;177;Sant Pau de Segúries;675;107
17;Girona;178;Sant Pere Pescador;2161;332
17;Girona;180;Santa Coloma de Farners;12448;374
17;Girona;181;Santa Cristina d'Aro;5106;11
17;Girona;182;Santa Llogaia d'Àlguema;348;418
17;Girona;183;Sant Aniol de Finestres;351;136
17;Girona;184;Santa Pau;1604;274
17;Girona;185;Sant Joan les Fonts;2879;251
17;Girona;186;Sarrià de Ter;4790;179
17;Girona;187;Saus, Camallera i Llampaies;807;85
17;Girona;188;Selva de Mar, La;203;145
17;Girona;189;Cellera de Ter, La;2066;566
17;Girona;190;Serinyà;1122;302
17;Girona;191;Serra de Daró;208;385
17;Girona;192;Setcases;187;282
17;Girona;193;Sils;5702;580
17;Girona;194;Susqueda;105;456
17;Girona;195;Tallada d'Empordà, La;459;367
17;Girona;196;Terrades;311;224
